scene_name,variant,minADE,minFDE,delta_minADE,delta_minFDE,AD,FD,traj_npz
scene-0252,01_car_conf0.93_imagen,0.6968334913253784,1.8387435674667358,0.3400748074054718,-0.7599936723709106,1.016432523727417,3.9768893718719482,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/01_car_conf0.93_imagen.npz
scene-0252,02_car_conf0.91_imagen,0.47105246782302856,0.20929807424545288,0.11429378390312195,-2.3894391655921936,3.51035737991333,9.726470947265625,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/02_car_conf0.91_imagen.npz
scene-0252,03_car_conf0.87_imagen,1.1365902423858643,5.531771183013916,0.7798315584659576,2.9330339431762695,1.33746337890625,4.848400592803955,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/03_car_conf0.87_imagen.npz
scene-0252,04_traffic light_conf0.85_imagen,0.22991907596588135,2.0704081058502197,-0.12683960795402527,-0.5283291339874268,0.22406595945358276,0.6593728065490723,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/04_traffic light_conf0.85_imagen.npz
scene-0252,05_traffic light_conf0.81_imagen,0.37611448764801025,2.663609504699707,0.019355803728103638,0.06487226486206055,0.022753247991204262,0.06021686643362045,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/05_traffic light_conf0.81_imagen.npz
scene-0252,06_traffic light_conf0.77_imagen,0.23270651698112488,0.7232332825660706,-0.12405216693878174,-1.875503957271576,0.255593478679657,0.9466972947120667,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/06_traffic light_conf0.77_imagen.npz
scene-0252,07_car_conf0.72_imagen,0.3235968053340912,2.575975179672241,-0.03316187858581543,-0.022762060165405273,0.020421961322426796,0.08252880722284317,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/07_car_conf0.72_imagen.npz
scene-0252,08_person_conf0.70_imagen,0.49984773993492126,3.163489580154419,0.14308905601501465,0.5647523403167725,0.12992888689041138,0.4309324026107788,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/08_person_conf0.70_imagen.npz
scene-0252,09_traffic light_conf0.70_imagen,0.19616463780403137,1.2440191507339478,-0.16059404611587524,-1.3547180891036987,0.2833148241043091,0.9637444615364075,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/09_traffic light_conf0.70_imagen.npz
scene-0252,10_car_conf0.69_imagen,0.2142018973827362,1.8765510320663452,-0.1425567865371704,-0.7221862077713013,0.21474239230155945,0.658446729183197,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/10_car_conf0.69_imagen.npz
scene-0252,11_person_conf0.69_imagen,0.33808502554893494,2.4699158668518066,-0.01867365837097168,-0.12882137298583984,0.0264423917979002,0.12058762460947037,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/11_person_conf0.69_imagen.npz
scene-0252,12_traffic light_conf0.68_imagen,0.269283652305603,0.8418309092521667,-0.08747503161430359,-1.7569063305854797,0.4162578880786896,1.0855718851089478,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/12_traffic light_conf0.68_imagen.npz
scene-0252,13_person_conf0.68_imagen,0.6190826892852783,3.4912216663360596,0.2623240053653717,0.8924844264984131,0.2612561583518982,0.7516513466835022,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/13_person_conf0.68_imagen.npz
scene-0252,14_traffic light_conf0.65_imagen,0.21724596619606018,0.8106403946876526,-0.13951271772384644,-1.788096845149994,0.2074010670185089,0.7415238618850708,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/14_traffic light_conf0.65_imagen.npz
scene-0252,15_traffic light_conf0.59_imagen,0.20902709662914276,1.5617121458053589,-0.14773158729076385,-1.0370250940322876,0.16055840253829956,0.49573925137519836,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/15_traffic light_conf0.59_imagen.npz
scene-0252,16_car_conf0.52_imagen,0.21132871508598328,1.905058741569519,-0.14542996883392334,-0.6936784982681274,0.11323340237140656,0.4258813261985779,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/16_car_conf0.52_imagen.npz
scene-0252,17_car_conf0.44_imagen,0.3891487121582031,2.702179431915283,0.03239002823829651,0.10344219207763672,0.04837564006447792,0.13913269340991974,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/17_car_conf0.44_imagen.npz
scene-0252,18_person_conf0.41_imagen,0.3816431164741516,2.688196897506714,0.024884432554244995,0.08945965766906738,0.009453680366277695,0.0465766116976738,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/18_person_conf0.41_imagen.npz
scene-0252,19_traffic light_conf0.39_imagen,0.3858833909034729,2.6745641231536865,0.029124706983566284,0.07582688331604004,0.019276347011327744,0.041918907314538956,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/19_traffic light_conf0.39_imagen.npz
scene-0252,21_person_conf0.35_imagen,0.2430121898651123,2.1669740676879883,-0.11374649405479431,-0.4317631721496582,0.13007564842700958,0.39120665192604065,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/21_person_conf0.35_imagen.npz
scene-0252,22_car_conf0.35_imagen,0.23562626540660858,2.12393856048584,-0.12113241851329803,-0.47479867935180664,0.10407547652721405,0.3276878595352173,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/22_car_conf0.35_imagen.npz
scene-0252,24_car_conf0.31_imagen,0.3492642641067505,2.5453720092773438,-0.007494419813156128,-0.053365230560302734,0.024869877845048904,0.10788221657276154,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/24_car_conf0.31_imagen.npz
scene-0252,25_car_conf0.30_imagen,0.43614405393600464,2.9373273849487305,0.07938537001609802,0.338590145111084,0.06366272270679474,0.24929790198802948,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/25_car_conf0.30_imagen.npz
scene-0252,26_car_conf0.29_imagen,0.21169617772102356,1.8832590579986572,-0.14506250619888306,-0.7154781818389893,0.1853238195180893,0.6031823754310608,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/26_car_conf0.29_imagen.npz
scene-0252,27_person_conf0.28_imagen,0.3673906922340393,2.6304128170013428,0.01063200831413269,0.03167557716369629,0.008079975843429565,0.048260126262903214,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/27_person_conf0.28_imagen.npz
scene-0252,28_car_conf0.28_imagen,0.37392541766166687,2.6173300743103027,0.017166733741760254,0.01859283447265625,0.012539613991975784,0.04436410218477249,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/28_car_conf0.28_imagen.npz
scene-0252,31_traffic light_conf0.26_imagen,0.3732566237449646,2.6662051677703857,0.016497939825057983,0.06746792793273926,0.0159398652613163,0.048494432121515274,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/31_traffic light_conf0.26_imagen.npz
scene-0252,32_car_conf0.26_imagen,0.42205700278282166,2.8943326473236084,0.06529831886291504,0.2955954074859619,0.04918171465396881,0.21021243929862976,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/32_car_conf0.26_imagen.npz
scene-0252,33_car_conf0.25_imagen,0.3747864365577698,2.7087690830230713,0.01802775263786316,0.1100318431854248,0.021986933425068855,0.03077261708676815,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/33_car_conf0.25_imagen.npz
scene-0252,34_car_conf0.23_imagen,0.41341859102249146,2.823143482208252,0.05665990710258484,0.22440624237060547,0.03496980667114258,0.12866777181625366,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/34_car_conf0.23_imagen.npz
scene-0252,35_traffic light_conf0.22_imagen,0.3854832947254181,2.720515251159668,0.028724610805511475,0.12177801132202148,0.051120221614837646,0.09681642800569534,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/35_traffic light_conf0.22_imagen.npz
scene-0252,36_person_conf0.22_imagen,0.21162185072898865,1.8927675485610962,-0.14513683319091797,-0.7059696912765503,0.14065828919410706,0.45308035612106323,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0252/trajectories/36_person_conf0.22_imagen.npz
scene-0300,01_car_conf0.91_imagen,0.7630249261856079,1.5561703443527222,-0.04665583372116089,-0.20435500144958496,0.1782725304365158,0.47139137983322144,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/01_car_conf0.91_imagen.npz
scene-0300,02_car_conf0.90_imagen,0.9351713061332703,3.2466602325439453,0.12549054622650146,1.4861348867416382,0.27313846349716187,0.4561518132686615,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/02_car_conf0.90_imagen.npz
scene-0300,03_car_conf0.84_imagen,0.8164235949516296,1.9251680374145508,0.00674283504486084,0.16464269161224365,0.03525109216570854,0.09497147053480148,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/03_car_conf0.84_imagen.npz
scene-0300,04_car_conf0.81_imagen,0.7469513416290283,1.0665112733840942,-0.06272941827774048,-0.6940140724182129,0.24625219404697418,0.7137274742126465,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/04_car_conf0.81_imagen.npz
scene-0300,05_car_conf0.78_imagen,0.8007309436798096,1.6447882652282715,-0.008949816226959229,-0.11573708057403564,0.04791194200515747,0.1227123886346817,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/05_car_conf0.78_imagen.npz
scene-0300,06_car_conf0.63_imagen,0.7771560549736023,1.375436782836914,-0.032524704933166504,-0.38508856296539307,0.15041866898536682,0.40441831946372986,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/06_car_conf0.63_imagen.npz
scene-0300,08_car_conf0.45_imagen,0.7665063142776489,1.613109827041626,-0.04317444562911987,-0.14741551876068115,0.16561540961265564,0.4606260061264038,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/08_car_conf0.45_imagen.npz
scene-0300,11_car_conf0.33_imagen,0.8024232387542725,1.7393330335617065,-0.007257521152496338,-0.021192312240600586,0.017805583775043488,0.05901896953582764,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/11_car_conf0.33_imagen.npz
scene-0300,14_car_conf0.30_imagen,0.8391015529632568,2.248021364212036,0.029420793056488037,0.487496018409729,0.05904366821050644,0.21096265316009521,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/14_car_conf0.30_imagen.npz
scene-0300,15_car_conf0.30_imagen,1.0735867023468018,4.304685115814209,0.26390594244003296,2.544159770011902,0.40972214937210083,1.0493929386138916,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/15_car_conf0.30_imagen.npz
scene-0300,23_car_conf0.26_imagen,0.810459315776825,1.7860918045043945,0.0007785558700561523,0.025566458702087402,0.006976031232625246,0.02285228669643402,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/23_car_conf0.26_imagen.npz
scene-0300,24_bicycle_conf0.26_imagen,0.7948890924453735,1.9447119235992432,-0.014791667461395264,0.18418657779693604,0.057386621832847595,0.13827112317085266,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/24_bicycle_conf0.26_imagen.npz
scene-0300,26_car_conf0.23_imagen,0.8154116868972778,1.7639507055282593,0.005730926990509033,0.0034253597259521484,0.0174845103174448,0.026318160817027092,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/26_car_conf0.23_imagen.npz
scene-0300,29_car_conf0.22_imagen,0.7847952842712402,1.4734365940093994,-0.024885475635528564,-0.2870887517929077,0.11659878492355347,0.3006543219089508,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/29_car_conf0.22_imagen.npz
scene-0300,31_car_conf0.22_imagen,0.837675929069519,1.9476139545440674,0.027995169162750244,0.18708860874176025,0.05446065962314606,0.19806821644306183,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/31_car_conf0.22_imagen.npz
scene-0300,32_car_conf0.21_imagen,0.788917601108551,1.6207351684570312,-0.020763158798217773,-0.13979017734527588,0.055229514837265015,0.1559136062860489,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/32_car_conf0.21_imagen.npz
scene-0300,35_car_conf0.20_imagen,0.8223433494567871,1.8571277856826782,0.01266258955001831,0.0966024398803711,0.040662601590156555,0.1119086891412735,/home/kalpanapanda/scratch/alpamayo/comparison_results_v3_fin/scene-0300/trajectories/35_car_conf0.20_imagen.npz
